Inventory_ID,PO_ID,Product_ID,Warehouse_ID,Snapshot_Date,Opening_Stock,Stock_In,Stock_Out,Closing_Stock,Reorder_Level,Safety_Stock,Inventory_Value_INR,Stock_Status,Capacity_Utilization_Percent
INVT003120,PO003120,P0072,WH005,25-04-2026,725,798,848,675,290,216,4722576.75,Normal,2.9
INVT003121,PO003121,P0100,WH005,21-02-2025,436,368,246,558,311,64,430084.08,Normal,2.4
INVT003122,PO003122,P0018,WH006,13-07-2025,112,125,85,152,357,159,4448322.56,Reorder,0.73
INVT003123,PO003123,P0120,WH008,29-12-2025,841,976,423,1394,236,214,101118557.5,Overstock,6.85
INVT003124,PO003124,P0140,WH005,20-01-2025,1469,305,425,1349,462,58,87101651.93,Normal,5.81
INVT003125,PO003125,P0163,WH006,08-04-2026,629,874,106,1397,201,83,74999286.12,Overstock,6.73
INVT003126,PO003126,P0293,WH006,15-08-2025,399,413,191,621,212,211,26612495.46,Normal,2.99
INVT003127,PO003127,P0121,WH008,17-03-2025,463,221,284,400,119,200,6502728,Normal,1.97
INVT003128,PO003128,P0143,WH008,04-05-2025,87,371,28,430,36,230,36189178.4,Overstock,2.11
INVT003129,PO003129,P0097,WH009,26-11-2025,479,659,421,717,197,84,50504239.59,Normal,2.68
INVT003130,PO003130,P0109,WH006,28-03-2025,525,562,673,414,373,189,23987118.6,Normal,1.99
INVT003131,PO003131,P0140,WH006,12-04-2026,1320,663,931,1052,462,58,63135748.44,Normal,5.07
INVT003132,PO003132,P0115,WH009,10-05-2025,288,324,258,354,150,154,10280152.92,Normal,1.32
INVT003133,PO003133,P0146,WH008,21-06-2026,191,663,71,783,52,166,49412506.95,Overstock,3.85
INVT003134,PO003134,P0057,WH006,04-06-2025,110,757,734,133,45,53,5082818.44,Normal,0.64
INVT003135,PO003135,P0297,WH009,24-03-2025,603,229,240,592,364,12,15601195.04,Normal,2.21
INVT003136,PO003136,P0144,WH010,24-01-2025,686,420,225,881,391,246,36804189.07,Normal,3.04
INVT003137,PO003137,P0220,WH005,27-01-2025,19,653,82,590,30,160,54048484,Overstock,2.54
INVT003138,PO003138,P0151,WH008,06-04-2025,985,64,52,997,390,115,6886019.78,Normal,4.9
INVT003139,PO003139,P0144,WH008,25-06-2025,1293,209,150,1352,391,246,54892984.64,Normal,6.65
INVT003140,PO003140,P0245,WH006,28-01-2026,356,660,517,499,190,168,26823350.79,Normal,2.4
INVT003141,PO003141,P0165,WH010,05-03-2026,146,765,255,656,491,224,31947619.84,Normal,2.27
INVT003142,PO003142,P0232,WH007,25-05-2025,257,356,4,609,293,69,21419364.33,Normal,10.56
INVT003143,PO003143,P0103,WH008,24-09-2025,402,10,0,412,161,185,8531708.36,Normal,2.03
INVT003144,PO003144,P0075,WH009,13-04-2025,48,435,340,143,105,160,3385577.91,Normal,0.53
INVT003145,PO003145,P0218,WH007,06-02-2025,69,464,255,278,52,176,12184053.34,Overstock,4.82
INVT003146,PO003146,P0023,WH008,17-11-2025,140,980,756,364,301,65,6494830.16,Normal,1.79
INVT003147,PO003147,P0068,WH006,17-07-2025,53,939,670,322,409,202,1759910.32,Reorder,1.55
INVT003148,PO003148,P0265,WH008,09-09-2025,62,523,646,0,167,227,0,Stockout,0
INVT003149,PO003149,P0158,WH010,01-08-2025,514,253,15,752,298,222,25403515.04,Normal,2.6
INVT003150,PO003150,P0048,WH008,28-08-2025,860,574,392,1042,370,99,77266602.82,Normal,5.12
INVT003151,PO003151,P0081,WH010,16-11-2025,474,933,363,1044,211,168,28682407.08,Normal,3.61
INVT003152,PO003152,P0106,WH008,09-07-2026,738,976,655,1059,213,184,17182306.77,Normal,5.21
INVT003153,PO003153,P0236,WH005,31-07-2026,845,23,22,846,480,237,55956343.5,Normal,3.64
INVT003154,PO003154,P0240,WH005,02-12-2025,1267,604,290,1581,378,29,134022587.4,Normal,6.8
INVT003155,PO003155,P0053,WH010,06-04-2026,3,869,186,686,53,166,24966277.14,Overstock,2.37
INVT003156,PO003156,P0001,WH008,24-07-2025,857,612,343,1126,364,114,47384298.22,Normal,5.54
INVT003157,PO003157,P0017,WH008,01-05-2026,206,460,654,12,419,65,950164.32,Reorder,0.06
INVT003158,PO003158,P0294,WH005,16-03-2025,360,544,666,238,481,19,10915762.9,Reorder,1.02
INVT003159,PO003159,P0151,WH005,11-04-2025,818,131,178,771,390,115,4717718.16,Normal,3.32
INVT003160,PO003160,P0064,WH007,09-09-2025,180,452,162,470,499,106,36403530.4,Reorder,8.15
INVT003161,PO003161,P0277,WH010,13-01-2026,88,658,873,0,33,25,0,Stockout,0
INVT003162,PO003162,P0088,WH008,28-05-2026,931,234,85,1080,384,57,25491790.8,Normal,5.31
INVT003163,PO003163,P0041,WH006,05-08-2025,1095,198,259,1034,372,143,35284050.56,Normal,4.98
INVT003164,PO003164,P0234,WH009,30-04-2025,569,923,558,934,150,113,21794124.12,Overstock,3.49
INVT003165,PO003165,P0019,WH009,30-06-2026,369,151,169,351,417,37,15641033.85,Reorder,1.31
INVT003166,PO003166,P0028,WH009,21-03-2025,94,196,239,51,29,232,723921.54,Normal,0.19
INVT003167,PO003167,P0122,WH010,22-11-2025,698,23,31,690,208,225,31428271.8,Normal,2.38
INVT003168,PO003168,P0127,WH007,25-02-2025,1129,355,125,1359,369,148,91422824.67,Normal,23.57
INVT003169,PO003169,P0292,WH008,28-07-2025,1187,470,400,1257,355,98,74906980.59,Normal,6.18
INVT003170,PO003170,P0116,WH008,23-07-2026,155,276,354,77,51,95,5587715.98,Normal,0.38
INVT003171,PO003171,P0281,WH005,29-12-2025,80,19,23,76,94,20,4281748.04,Reorder,0.33
INVT003172,PO003172,P0082,WH005,12-06-2025,465,844,275,1034,151,103,61577295.34,Overstock,4.45
INVT003173,PO003173,P0006,WH005,10-01-2025,16,347,422,0,205,68,0,Stockout,0
INVT003174,PO003174,P0041,WH007,18-04-2025,1037,257,59,1235,372,143,41696144.1,Normal,21.41
INVT003175,PO003175,P0191,WH005,20-11-2025,779,833,576,1036,429,204,76561632.84,Normal,4.46
INVT003176,PO003176,P0032,WH009,30-08-2025,511,838,863,486,237,188,9361297.98,Normal,1.82
INVT003177,PO003177,P0153,WH005,12-07-2026,654,936,951,639,441,216,19326241.89,Normal,2.75
INVT003178,PO003178,P0293,WH009,27-07-2026,630,590,838,382,212,211,16098988.9,Normal,1.43
INVT003179,PO003179,P0207,WH010,18-05-2026,98,693,840,0,32,142,0,Stockout,0
INVT003180,PO003180,P0140,WH006,22-07-2025,1638,711,620,1729,462,58,116296464.8,Normal,8.33
INVT003181,PO003181,P0168,WH006,23-06-2026,155,813,831,137,156,80,11458015.55,Reorder,0.66
INVT003182,PO003182,P0214,WH008,19-06-2026,442,787,658,571,124,156,13128186.47,Normal,2.81
INVT003183,PO003183,P0030,WH008,22-05-2025,315,670,606,379,258,168,29170576.38,Normal,1.86
INVT003184,PO003184,P0054,WH009,27-10-2025,14,410,503,0,114,156,0,Stockout,0
INVT003185,PO003185,P0114,WH008,04-01-2026,249,524,474,299,70,236,21737509.3,Normal,1.47
INVT003186,PO003186,P0043,WH009,24-05-2025,368,612,633,347,466,119,8294479.8,Reorder,1.3
INVT003187,PO003187,P0161,WH005,15-01-2025,19,645,185,479,40,242,22113461.31,Overstock,2.06
INVT003188,PO003188,P0134,WH010,17-01-2026,218,495,667,46,245,14,671361.72,Reorder,0.16
INVT003189,PO003189,P0141,WH005,07-05-2026,14,691,262,443,230,103,11536030.1,Normal,1.91
INVT003190,PO003190,P0084,WH005,14-05-2026,372,138,91,419,239,88,15955645.7,Normal,1.8
INVT003191,PO003191,P0137,WH008,19-04-2026,30,511,5,536,180,28,9032714.88,Normal,2.64
INVT003192,PO003192,P0111,WH009,09-06-2025,59,973,639,393,40,62,5696020.17,Overstock,1.47
INVT003193,PO003193,P0266,WH006,18-12-2025,1188,898,617,1469,470,103,109761476.5,Normal,7.08
INVT003194,PO003194,P0189,WH006,28-05-2026,4,333,341,0,72,109,0,Stockout,0
INVT003195,PO003195,P0142,WH007,09-11-2025,1043,354,320,1077,301,101,61805863.62,Normal,18.68
INVT003196,PO003196,P0152,WH006,20-02-2025,1117,682,836,963,360,101,31108174.2,Normal,4.64
INVT003197,PO003197,P0190,WH008,24-04-2025,868,836,52,1652,238,85,112472967.3,Overstock,8.12
INVT003198,PO003198,P0164,WH009,06-05-2026,785,534,6,1313,419,83,103801079.5,Normal,4.91
INVT003199,PO003199,P0090,WH005,22-04-2025,158,24,23,159,76,160,13973775.42,Normal,0.68
INVT003200,PO003200,P0076,WH010,01-09-2025,1162,277,229,1210,315,60,84668503.7,Normal,4.18
INVT003201,PO003201,P0098,WH008,09-05-2025,242,614,142,714,256,35,15720623.52,Normal,3.51
INVT003202,PO003202,P0081,WH006,27-10-2025,362,899,965,296,211,168,9337944.56,Normal,1.43
INVT003203,PO003203,P0280,WH007,26-02-2026,763,631,13,1381,269,158,48804153.32,Overstock,23.95
INVT003204,PO003204,P0264,WH005,17-07-2025,481,864,838,507,126,166,7381646.22,Normal,2.18
INVT003205,PO003205,P0187,WH007,07-07-2025,239,90,104,225,114,24,9394906.5,Normal,3.9
INVT003206,PO003206,P0201,WH007,16-05-2026,88,566,771,0,47,245,0,Stockout,0
INVT003207,PO003207,P0232,WH005,05-02-2026,1077,617,889,805,293,69,28756242.2,Normal,3.46
INVT003208,PO003208,P0129,WH007,27-12-2025,197,624,91,730,126,140,14397461.5,Overstock,12.66
INVT003209,PO003209,P0202,WH008,27-02-2025,858,92,126,824,297,174,26711014.72,Normal,4.05
INVT003210,PO003210,P0269,WH009,14-01-2025,866,631,135,1362,252,243,107379385.4,Overstock,5.09
INVT003211,PO003211,P0182,WH005,19-01-2026,360,945,555,750,293,195,15557377.5,Normal,3.23
INVT003212,PO003212,P0194,WH009,29-03-2026,92,40,48,84,145,42,5780813.64,Reorder,0.31
INVT003213,PO003213,P0136,WH005,06-05-2026,1139,948,578,1509,441,74,51148294.41,Normal,6.49
INVT003214,PO003214,P0182,WH009,05-06-2026,913,771,83,1601,293,195,34360437.86,Overstock,5.98
INVT003215,PO003215,P0283,WH005,04-06-2026,1022,510,644,888,321,33,47674269.12,Normal,3.82
INVT003216,PO003216,P0205,WH009,12-02-2026,21,716,935,0,480,72,0,Stockout,0
INVT003217,PO003217,P0240,WH008,13-10-2025,1439,641,433,1647,378,29,143731219.5,Normal,8.1
INVT003218,PO003218,P0021,WH008,25-05-2026,139,347,399,87,254,131,2147687.22,Reorder,0.43
INVT003219,PO003219,P0288,WH005,31-10-2025,89,641,672,58,42,71,1932626.12,Normal,0.25
INVT003220,PO003220,P0204,WH010,15-11-2025,287,966,873,380,309,156,28443748.6,Normal,1.31
INVT003221,PO003221,P0151,WH008,11-03-2026,618,562,24,1156,390,115,7263922.52,Normal,5.68
INVT003222,PO003222,P0098,WH008,13-02-2025,757,517,750,524,256,35,9908672.32,Normal,2.58
INVT003223,PO003223,P0188,WH006,04-05-2025,1201,232,338,1095,324,165,2290553.85,Normal,5.27
INVT003224,PO003224,P0116,WH006,08-06-2025,147,645,633,159,51,95,11738997.03,Normal,0.77
INVT003225,PO003225,P0147,WH007,22-06-2026,179,263,333,109,335,66,9224652.56,Reorder,1.89
INVT003226,PO003226,P0108,WH010,31-05-2025,373,236,185,424,217,213,16159793.28,Normal,1.46
INVT003227,PO003227,P0023,WH005,29-05-2025,50,166,39,177,301,65,3057967.05,Reorder,0.76
INVT003228,PO003228,P0186,WH009,02-07-2026,19,780,495,304,147,34,21572530.08,Normal,1.14
INVT003229,PO003229,P0113,WH008,30-04-2025,31,795,13,813,63,183,46272935.64,Overstock,4
INVT003230,PO003230,P0175,WH008,12-09-2025,1145,338,326,1157,455,79,7617121.07,Normal,5.69
INVT003231,PO003231,P0014,WH005,25-07-2025,9,680,432,257,31,150,5680630.34,Overstock,1.11
INVT003232,PO003232,P0061,WH008,25-10-2025,875,706,168,1413,232,52,58774045.86,Overstock,6.95
INVT003233,PO003233,P0260,WH009,18-04-2025,1125,628,560,1193,341,72,31993074.69,Normal,4.46
INVT003234,PO003234,P0130,WH008,12-01-2025,381,870,540,711,173,58,20452334.49,Normal,3.5
INVT003235,PO003235,P0094,WH005,28-03-2026,276,778,934,120,216,65,3041504.4,Reorder,0.52
INVT003236,PO003236,P0061,WH010,17-11-2025,292,421,412,301,232,52,12298495.79,Normal,1.04
INVT003237,PO003237,P0227,WH006,31-12-2025,275,39,41,273,109,237,7253492.61,Normal,1.31
INVT003238,PO003238,P0125,WH007,25-01-2025,141,484,193,432,177,14,5438784.96,Normal,7.49
INVT003239,PO003239,P0164,WH007,28-04-2025,1455,993,823,1625,419,83,130313836.3,Normal,28.18
INVT003240,PO003240,P0089,WH009,04-02-2025,1459,490,166,1783,390,162,53650380.85,Normal,6.66
INVT003241,PO003241,P0024,WH005,20-04-2026,992,407,375,1024,413,147,28736235.52,Normal,4.41
INVT003242,PO003242,P0131,WH008,23-07-2025,342,405,514,233,393,68,5417881.43,Reorder,1.15
INVT003243,PO003243,P0200,WH010,29-07-2026,148,614,867,0,422,173,0,Stockout,0
INVT003244,PO003244,P0262,WH005,29-05-2026,516,270,351,435,159,57,32761054.95,Normal,1.87
INVT003245,PO003245,P0005,WH005,18-03-2025,1,359,141,219,145,104,7898786.88,Normal,0.94
INVT003246,PO003246,P0267,WH005,06-04-2026,998,462,680,780,309,30,8170468.8,Normal,3.36
INVT003247,PO003247,P0293,WH010,04-10-2025,786,827,551,1062,212,211,50143476.96,Overstock,3.67
INVT003248,PO003248,P0090,WH007,14-10-2025,258,70,71,257,76,160,20153251.24,Normal,4.46
INVT003249,PO003249,P0004,WH006,06-07-2025,121,822,279,664,310,85,47903390.24,Normal,3.2
INVT003250,PO003250,P0146,WH006,11-06-2025,132,696,665,163,52,166,10155979.06,Normal,0.79
INVT003251,PO003251,P0005,WH005,17-12-2025,334,735,1005,64,145,104,2112690.56,Reorder,0.28
INVT003252,PO003252,P0059,WH010,13-04-2026,1761,958,1092,1627,460,48,100858820.1,Normal,5.62
INVT003253,PO003253,P0107,WH007,12-03-2026,568,826,972,422,328,235,14579749.74,Normal,7.32
INVT003254,PO003254,P0258,WH005,21-03-2025,1224,554,727,1051,331,246,28358050.47,Normal,4.52
INVT003255,PO003255,P0253,WH007,14-01-2026,534,116,148,502,310,246,33310581.48,Normal,8.7
INVT003256,PO003256,P0101,WH007,03-06-2025,74,830,180,724,36,204,36375620.68,Overstock,12.55
INVT003257,PO003257,P0215,WH005,21-05-2025,226,808,956,78,86,75,2543642.4,Reorder,0.34
INVT003258,PO003258,P0166,WH008,31-01-2026,779,881,1036,624,209,166,10918876.8,Normal,3.07
INVT003259,PO003259,P0103,WH010,11-10-2025,139,117,153,103,161,185,2343087.26,Reorder,0.36
INVT003260,PO003260,P0242,WH009,20-04-2026,909,507,456,960,228,88,12255388.8,Normal,3.59
INVT003261,PO003261,P0133,WH005,02-05-2026,437,576,645,368,118,125,25067766.24,Normal,1.58
INVT003262,PO003262,P0078,WH006,22-02-2025,197,81,8,270,89,82,13867494.3,Normal,1.3
INVT003263,PO003263,P0098,WH005,30-07-2026,586,659,46,1199,256,35,24570591.43,Normal,5.16
INVT003264,PO003264,P0052,WH010,14-01-2026,1560,432,119,1873,402,58,32983211.59,Normal,6.47
INVT003265,PO003265,P0110,WH008,24-01-2025,888,934,1106,716,228,116,13223983,Normal,3.52
INVT003266,PO003266,P0287,WH010,27-07-2025,859,89,53,895,254,99,63405201,Normal,3.09
INVT003267,PO003267,P0053,WH007,11-08-2025,95,324,275,144,53,166,5058599.04,Normal,2.5
INVT003268,PO003268,P0043,WH010,28-09-2025,548,981,548,981,466,119,22349112.57,Normal,3.39
INVT003269,PO003269,P0170,WH007,06-04-2025,316,128,192,252,210,177,15743369.88,Normal,4.37
INVT003270,PO003270,P0150,WH009,24-02-2026,1,280,208,73,80,75,5291343.68,Reorder,0.27
INVT003271,PO003271,P0098,WH005,25-05-2025,898,619,552,965,256,35,21455501.2,Normal,4.15
INVT003272,PO003272,P0087,WH010,19-03-2026,430,857,457,830,237,242,60876084.4,Normal,2.87
INVT003273,PO003273,P0010,WH006,26-05-2026,518,209,187,540,380,29,4764835.8,Normal,2.6
INVT003274,PO003274,P0248,WH006,14-07-2026,504,953,302,1155,444,184,93450380.1,Normal,5.56
INVT003275,PO003275,P0110,WH010,08-06-2025,811,239,335,715,228,116,12654820.75,Normal,2.47
INVT003276,PO003276,P0220,WH008,03-11-2025,56,983,373,666,30,160,58638469.5,Overstock,3.27
INVT003277,PO003277,P0005,WH005,17-03-2025,314,118,43,389,145,104,14216467.91,Normal,1.67
INVT003278,PO003278,P0280,WH009,14-04-2025,1010,519,469,1060,269,158,38523633,Normal,3.96
INVT003279,PO003279,P0076,WH010,24-05-2025,116,502,258,360,315,60,22255203.6,Normal,1.24
INVT003280,PO003280,P0034,WH010,15-04-2025,100,659,844,0,108,45,0,Stockout,0
INVT003281,PO003281,P0080,WH010,10-03-2026,193,602,143,652,332,36,23956585.96,Normal,2.25
INVT003282,PO003282,P0177,WH009,13-10-2025,1625,944,530,2039,450,112,130539940.5,Normal,7.62
INVT003283,PO003283,P0065,WH008,10-05-2026,703,334,65,972,390,19,39223106.28,Normal,4.78
INVT003284,PO003284,P0210,WH009,30-01-2026,483,339,243,579,136,236,42774725.1,Normal,2.16
INVT003285,PO003285,P0179,WH007,26-09-2025,268,143,33,378,128,245,2863308.42,Normal,6.55
INVT003286,PO003286,P0121,WH005,10-05-2025,114,816,625,305,119,200,5476467.15,Normal,1.31
INVT003287,PO003287,P0203,WH005,25-02-2025,132,19,25,126,63,71,2678838.12,Normal,0.54
INVT003288,PO003288,P0008,WH010,14-08-2025,146,229,42,333,81,100,20509320.15,Normal,1.15
INVT003289,PO003289,P0219,WH005,28-01-2025,241,994,904,331,311,33,28775385.7,Normal,1.42
INVT003290,PO003290,P0274,WH010,08-06-2025,165,241,86,320,321,164,26795116.8,Reorder,1.11
INVT003291,PO003291,P0202,WH007,15-11-2025,265,229,26,468,297,174,13420686.24,Normal,8.12
INVT003292,PO003292,P0062,WH006,15-08-2025,599,910,886,623,299,57,46358532.71,Normal,3
INVT003293,PO003293,P0008,WH006,08-09-2025,34,415,181,268,81,100,17853653.48,Normal,1.29
INVT003294,PO003294,P0182,WH008,12-11-2025,211,767,803,175,293,195,3786170.5,Reorder,0.86
INVT003295,PO003295,P0070,WH006,09-12-2025,574,380,81,873,306,185,64915293.51,Normal,4.2
INVT003296,PO003296,P0088,WH005,11-07-2026,906,245,33,1118,384,57,22244376.44,Normal,4.81
INVT003297,PO003297,P0001,WH005,01-03-2026,1338,860,723,1475,364,114,65971690.75,Normal,6.35
INVT003298,PO003298,P0085,WH007,16-05-2025,385,439,32,792,306,81,47814631.92,Normal,13.73
INVT003299,PO003299,P0257,WH008,18-07-2025,539,914,692,761,336,211,45470358.8,Normal,3.74
INVT003300,PO003300,P0029,WH007,23-10-2025,905,74,29,950,236,45,52411604.5,Normal,16.47
INVT003301,PO003301,P0185,WH007,28-04-2026,159,839,922,76,166,111,3815614.96,Reorder,1.32
INVT003302,PO003302,P0068,WH008,08-06-2025,600,995,610,985,409,202,5406763.5,Normal,4.84
INVT003303,PO003303,P0011,WH005,15-08-2025,947,18,4,961,348,26,58557429.85,Normal,4.14
INVT003304,PO003304,P0188,WH009,26-04-2026,734,381,365,750,324,165,1508805,Normal,2.8
INVT003305,PO003305,P0064,WH005,26-07-2025,104,498,421,181,499,106,13855180.76,Reorder,0.78
INVT003306,PO003306,P0201,WH010,15-07-2025,133,661,496,298,47,245,23959670.84,Overstock,1.03
INVT003307,PO003307,P0041,WH010,17-02-2025,562,605,3,1164,372,143,46392127.92,Normal,4.02
INVT003308,PO003308,P0029,WH009,18-04-2026,272,191,62,401,236,45,25244108.89,Normal,1.5
INVT003309,PO003309,P0264,WH007,06-11-2025,304,386,327,363,126,166,5384244.69,Normal,6.29
INVT003310,PO003310,P0090,WH010,04-12-2025,69,460,444,85,76,160,7582369.75,Normal,0.29
INVT003311,PO003311,P0007,WH008,19-03-2025,444,197,12,629,194,82,42079691.15,Normal,3.09
INVT003312,PO003312,P0003,WH008,07-05-2025,923,558,471,1010,234,143,81928462.9,Normal,4.97
INVT003313,PO003313,P0083,WH007,09-01-2026,826,482,201,1107,435,180,56499442.38,Normal,19.2
INVT003314,PO003314,P0143,WH005,18-03-2025,35,100,12,123,36,230,9552695.37,Normal,0.53
INVT003315,PO003315,P0186,WH010,08-04-2025,68,908,256,720,147,34,45505396.8,Normal,2.49
INVT003316,PO003316,P0134,WH009,18-01-2025,597,965,1115,447,245,14,6896780.88,Normal,1.67
INVT003317,PO003317,P0117,WH008,07-06-2026,1043,164,50,1157,490,224,53992261.18,Normal,5.69
INVT003318,PO003318,P0077,WH006,23-01-2026,97,205,203,99,173,144,3205658.61,Reorder,0.48
INVT003319,PO003319,P0246,WH006,31-07-2026,91,715,716,90,213,207,6767702.1,Reorder,0.43
INVT003320,PO003320,P0047,WH010,12-01-2026,202,365,120,447,224,237,39188713.5,Normal,1.54
INVT003321,PO003321,P0213,WH009,04-08-2025,286,477,230,533,76,205,36537400.51,Overstock,1.99
INVT003322,PO003322,P0141,WH010,29-03-2025,703,822,654,871,230,103,18854118.92,Normal,3.01
INVT003323,PO003323,P0294,WH006,22-02-2025,22,412,36,398,481,19,19096744.46,Reorder,1.92
INVT003324,PO003324,P0037,WH007,11-07-2025,968,408,303,1073,344,50,32792156.87,Normal,18.61
INVT003325,PO003325,P0118,WH005,29-01-2025,1247,844,932,1159,460,187,90481264.01,Normal,4.99
INVT003326,PO003326,P0151,WH010,26-10-2025,1384,966,819,1531,390,115,9585744.1,Normal,5.29
INVT003327,PO003327,P0114,WH005,29-01-2025,68,902,1326,0,70,236,0,Stockout,0
INVT003328,PO003328,P0238,WH005,26-12-2025,406,110,77,439,179,171,21953340.79,Normal,1.89
INVT003329,PO003329,P0250,WH009,18-11-2025,1082,56,38,1100,485,23,70896672,Normal,4.11
INVT003330,PO003330,P0013,WH009,11-02-2025,1586,972,445,2113,440,231,37148906.56,Normal,7.9
INVT003331,PO003331,P0141,WH007,02-09-2025,749,748,983,514,230,103,11408877.64,Normal,8.91
INVT003332,PO003332,P0147,WH008,16-05-2026,383,882,1154,111,335,66,9434165.28,Reorder,0.55
INVT003333,PO003333,P0225,WH008,18-12-2025,267,136,64,339,347,132,22362629.94,Reorder,1.67
INVT003334,PO003334,P0063,WH009,02-10-2025,1149,119,71,1197,443,35,39280045.77,Normal,4.47
INVT003335,PO003335,P0285,WH009,17-02-2026,612,243,54,801,165,178,49422412.89,Normal,2.99
INVT003336,PO003336,P0077,WH006,20-08-2025,372,947,1217,102,173,144,3311095.44,Reorder,0.49
INVT003337,PO003337,P0200,WH006,08-09-2025,534,682,773,443,422,173,39111942.83,Normal,2.13
INVT003338,PO003338,P0225,WH007,20-02-2026,1368,84,17,1435,347,132,98555197.3,Normal,24.88
INVT003339,PO003339,P0101,WH010,11-08-2025,63,284,127,220,36,204,12001855.8,Overstock,0.76
INVT003340,PO003340,P0200,WH010,27-10-2025,1476,355,196,1635,422,173,134789432.7,Normal,5.65
INVT003341,PO003341,P0208,WH009,18-04-2026,339,324,138,525,159,116,16743557.25,Normal,1.96
INVT003342,PO003342,P0239,WH009,26-02-2026,233,348,84,497,338,96,23824559.78,Normal,1.86
INVT003343,PO003343,P0004,WH006,23-06-2025,665,163,133,695,310,85,45550598.85,Normal,3.35
INVT003344,PO003344,P0213,WH006,10-06-2026,47,54,46,55,76,205,3839684.2,Reorder,0.26
INVT003345,PO003345,P0063,WH007,27-03-2025,1550,546,809,1287,443,35,43058206.62,Normal,22.32
INVT003346,PO003346,P0032,WH008,28-03-2025,888,278,0,1166,237,188,22252771.86,Normal,5.73
INVT003347,PO003347,P0010,WH007,09-06-2025,873,801,1043,631,380,29,5604882.74,Normal,10.94
INVT003348,PO003348,P0048,WH006,02-11-2025,321,426,200,547,370,99,42369323.61,Normal,2.63
INVT003349,PO003349,P0230,WH006,25-09-2025,705,319,75,949,346,159,46329639.07,Normal,4.57
INVT003350,PO003350,P0292,WH009,01-04-2025,32,312,68,276,355,98,17698569,Reorder,1.03
INVT003351,PO003351,P0169,WH007,18-01-2026,1025,607,697,935,257,169,66015646.95,Normal,16.21
INVT003352,PO003352,P0078,WH007,25-04-2026,287,539,574,252,89,82,11536403.76,Normal,4.37
INVT003353,PO003353,P0128,WH010,21-06-2025,1,989,1046,0,404,136,0,Stockout,0
INVT003354,PO003354,P0062,WH007,25-01-2026,132,771,126,777,299,57,53215898.61,Normal,13.47
INVT003355,PO003355,P0291,WH008,24-03-2025,923,715,109,1529,329,249,109539486.5,Normal,7.52
INVT003356,PO003356,P0103,WH006,01-07-2025,545,747,708,584,161,185,13436549.36,Normal,2.81
INVT003357,PO003357,P0240,WH006,07-08-2025,770,605,605,770,378,29,65328278.4,Normal,3.71
